"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"1018078-20","","扇町東(2)","","33.244579","130.268005","1018078-20","","0","1018078","",""
"1018079-00","","扇町","","33.243948","130.263659","1018079-00","","0","1018079","",""
"1018080-01","","嘉瀬元町(1)","","33.243206","130.258568","1018080-01","","0","1018080","",""
"1027184-20","","十五(2)","","33.23542","130.25787","1027184-20","","0","1027184","",""
"1027185-20","","十五南(2)","","33.22996","130.25766","1027185-20","","0","1027185","",""
"1027186-20","","嘉瀬新町(2)","","33.22515","130.25755","1027186-20","","0","1027186","",""
"1027187-20","","新町中央(2)","","33.22192","130.25749","1027187-20","","0","1027187","",""
"1011053-02","","本庄江橋(2)","","33.21973","130.25766","1011053-02","","0","1011053","",""
"1011054-20","","久保田橋(2)","","33.21989","130.24843","1011054-20","","0","1011054","",""
"1011055-20","","久富(2)","","33.21999","130.24654","1011055-20","","0","1011055","",""
"1011056-20","","くぼた特産物直売所前(2)","","33.21982","130.24345","1011056-20","","0","1011056","",""
"1018085-20","","元小路(2)","","33.24189","130.23767","1018085-20","","0","1018085","",""
"1018086-20","","中副(2)","","33.23952","130.23799","1018086-20","","0","1018086","",""
"1018087-20","","思斉館前(2)","","33.23375","130.23943","1018087-20","","0","1018087","",""
"1001402-01","","久保田支所前（1）","","33.232076","130.239873","1001402-01","","0","1001402","",""
"1018088-00","","横江","","33.22612","130.24089","1018088-00","","0","1018088","",""
"1018089-20","","久富西(2)","","33.22044","130.24173","1018089-20","","0","1018089","",""
"1011056-10","","くぼた特産物直売所前(1)","","33.22001","130.24435","1011056-10","","0","1011056","",""
"1011055-10","","久富(1)","","33.22015","130.2466","1011055-10","","0","1011055","",""
"1011054-10","","久保田橋(1)","","33.21992","130.24913","1011054-10","","0","1011054","",""
"1011053-01","","本庄江橋(1)","","33.21976","130.25752","1011053-01","","0","1011053","",""
"1027187-10","","新町中央(1)","","33.22211","130.25745","1027187-10","","0","1027187","",""
"1027186-10","","嘉瀬新町(1)","","33.22516","130.25746","1027186-10","","0","1027186","",""
"1027185-10","","十五南(1)","","33.23038","130.25763","1027185-10","","0","1027185","",""
"1027184-10","","十五(1)","","33.23582","130.25787","1027184-10","","0","1027184","",""
"1018080-02","","嘉瀬元町(2)","","33.24265","130.25797","1018080-02","","0","1018080","",""
"1018078-10","","扇町東(1)","","33.244415","130.266433","1018078-10","","0","1018078","",""
"1018077-10","","高橋(1)","","33.245147","130.270842","1018077-10","","0","1018077","",""
"1018076-10","","普門寺(1)","","33.245655","130.273292","1018076-10","","0","1018076","",""
"1018075-10","","地蔵前(1)","","33.246535","130.277491","1018075-10","","0","1018075","",""
"1018074-10","","長瀬町(1)","","33.248191","130.283375","1018074-10","","0","1018074","",""
"1019091-00","","医療センター好生館","","33.241555","130.267985","1019091-00","","0","1019091","",""
"1018089-10","","久富西(1)","","33.22029","130.24165","1018089-10","","0","1018089","",""
"1001402-02","","久保田支所前（2）","","33.231926","130.239736","1001402-02","","0","1001402","",""
"1018087-10","","思斉館前(1)","","33.23378","130.23935","1018087-10","","0","1018087","",""
"1018086-10","","中副(1)","","33.23941","130.237836","1018086-10","","0","1018086","",""
"1018085-10","","元小路(1)","","33.24169","130.23752","1018085-10","","0","1018085","",""
"1024167-20","","成章中学校西(2)","","33.25834","130.29314","1024167-20","","0","1024167","",""
"1024167-10","","成章中学校西(1)","","33.25603","130.29285","1024167-10","","0","1024167","",""
"1024168-03","","どんどんどんの森東(3)","","33.26151","130.2939","1024168-03","","0","1024168","",""
"1024169-10","","駅南本町西(1)","","33.26164","130.29707","1024169-10","","0","1024169","",""
"1024169-20","","駅南本町西(2)","","33.26157","130.29732","1024169-20","","0","1024169","",""
"1024168-04","","どんどんどんの森東(4)","","33.26138","130.29376","1024168-04","","0","1024168","",""
"1024166-20","","護国神社前(2)","","33.25315","130.29355","1024166-20","","0","1024166","",""
"1003013-03","","辻の堂(３)","","33.251192","130.293963","1003013-03","","0","1003013","",""
"1024165-10","","平林胃腸科前(1)","","33.24385","130.27676","1024165-10","","0","1024165","",""
"1024164-10","","平松老人センター前(1)","","33.24168","130.27802","1024164-10","","0","1024164","",""
"1024163-10","","平松交差点東(1)","","33.24013","130.28218","1024163-10","","0","1024163","",""
"1024162-10","","高伝寺前(1)","","33.23997","130.28476","1024162-10","","0","1024162","",""
"1024161-10","","佐賀大学南(1)","","33.23956","130.29269","1024161-10","","0","1024161","",""
"1024160-10","","大井樋(1)","","33.23928","130.29607","1024160-10","","0","1024160","",""
"1024159-10","","鬼丸(1)","","33.23986","130.30209","1024159-10","","0","1024159","",""
"1024158-10","","中の館(1)","","33.24218","130.302","1024158-10","","0","1024158","",""
"1024157-10","","赤松小学校前(1)","","33.24397","130.3017","1024157-10","","0","1024157","",""
"1024157-20","","赤松小学校前(2)","","33.24311","130.30197","1024157-20","","0","1024157","",""
"1024158-20","","中の館(2)","","33.24207","130.30209","1024158-20","","0","1024158","",""
"1024159-20","","鬼丸(2)","","33.24008","130.30219","1024159-20","","0","1024159","",""
"1025171-00","","末次","","33.2343","130.30161","1025171-00","","0","1025171","",""
"1025172-20","","末次南(2)","","33.23069","130.30188","1025172-20","","0","1025172","",""
"1025173-00","","満穴","","33.22713","130.302088","1025173-00","","0","1025173","",""
"1025174-00","","中島","","33.22463","130.30246","1025174-00","","0","1025174","",""
"1025175-00","","立野北","","33.22261","130.30214","1025175-00","","0","1025175","",""
"1025176-00","","立野","","33.22041","130.30194","1025176-00","","0","1025176","",""
"1025177-00","","西船津","","33.21111","130.30115","1025177-00","","0","1025177","",""
"1025178-00","","佐房","","33.20796","130.29932","1025178-00","","0","1025178","",""
"1025179-00","","新村","","33.20406","130.29813","1025179-00","","0","1025179","",""
"1025180-00","","久町","","33.19907","130.29802","1025180-00","","0","1025180","",""
"1025181-00","","広江(1)","","33.19752","130.29768","1025181-00","","0","1025181","",""
"1025182-20","","小々森(2)","","33.19707","130.30527","1025182-20","","0","1025182","",""
"1025183-00","","南部消防署前","","33.19746","130.31117","1025183-00","","0","1025183","",""
"1023146-20","","小々森入口(2)","","33.19677","130.31479","1023146-20","","0","1023146","",""
"1023147-20","","鹿江団地東(2)","","33.19364","130.31528","1023147-20","","0","1023147","",""
"1023148-20","","咾分(2)","","33.19181","130.31648","1023148-20","","0","1023148","",""
"1023149-20","","川副支所前(2)","","33.19159","130.31924","1023149-20","","0","1023149","",""
"1023150-20","","犬井道(2)","","33.18955","130.32022","1023150-20","","0","1023150","",""
"1023151-20","","平田分(2)","","33.18934","130.32281","1023151-20","","0","1023151","",""
"1023152-10","","和崎(1)","","33.19007","130.32912","1023152-10","","0","1023152","",""
"1023151-10","","平田分(1)","","33.18931","130.32361","1023151-10","","0","1023151","",""
"1023150-10","","犬井道(1)","","33.19018","130.31938","1023150-10","","0","1023150","",""
"1023149-10","","川副支所前(1)","","33.19149","130.31918","1023149-10","","0","1023149","",""
"1023148-10","","咾分(1)","","33.19175","130.31609","1023148-10","","0","1023148","",""
"1023147-10","","鹿江団地東(1)","","33.19365","130.31517","1023147-10","","0","1023147","",""
"1023146-10","","小々森入口(1)","","33.19642","130.31476","1023146-10","","0","1023146","",""
"1025182-10","","小々森(1)","","33.19682","130.30466","1025182-10","","0","1025182","",""
"1025181-01","","広江(2)","","33.197401","130.297786","1025181-01","","0","1025181","",""
"1025174-02","","中島","","33.224605","130.302435","1025174-02","","0","1025174","",""
"1025172-10","","末次南(1)","","33.23127","130.30179","1025172-10","","0","1025172","",""
"1018081-20","","森林公園東(2)","","33.242372","130.251781","1018081-20","","0","1018081","",""
"1018082-20","","森林公園前(2)","","33.242569","130.249887","1018082-20","","0","1018082","",""
"1018083-20","","嘉瀬橋(2)","","33.247333","130.240695","1018083-20","","0","1018083","",""
"1018084-03","","徳万(3)","","33.24794","130.23764","1018084-03","","0","1018084","",""
"1018084-04","","徳万(4)","","33.2478","130.2375","1018084-04","","0","1018084","",""
"1018083-10","","嘉瀬橋(1)","","33.247541","130.24056","1018083-10","","0","1018083","",""
"1018082-10","","森林公園前(1)","","33.242911","130.249199","1018082-10","","0","1018082","",""
"1018081-10","","森林公園東(1)","","33.242462","130.251835","1018081-10","","0","1018081","",""
"1018080-03","","嘉瀬元町(3)","","33.242856","130.256616","1018080-03","","0","1018080","",""
"1020100-20","","千々岩(2)","","33.23599","130.32393","1020100-20","","0","1020100","",""
"1020101-20","","光法西(2)","","33.23381","130.32872","1020101-20","","0","1020101","",""
"1020102-20","","光法(2)","","33.23177","130.33336","1020102-20","","0","1020102","",""
"1020103-20","","山領北(2)","","33.23066","130.33591","1020103-20","","0","1020103","",""
"1020104-20","","山領(2)","","33.22819","130.34134","1020104-20","","0","1020104","",""
"1020105-20","","野町(2)","","33.22703","130.34399","1020105-20","","0","1020105","",""
"1020106-20","","小杭(2)","","33.22479","130.34917","1020106-20","","0","1020106","",""
"1020107-20","","諸富支所前(2)","","33.22287","130.3533","1020107-20","","0","1020107","",""
"1020108-20","","諸富橋(2)","","33.22293","130.36049","1020108-20","","0","1020108","",""
"1020109-20","","昇開橋前(2)","","33.21791","130.36084","1020109-20","","0","1020109","",""
"1020110-20","","石塚(2)","","33.21554","130.35638","1020110-20","","0","1020110","",""
"1020111-20","","浮盃(2)","","33.21407","130.35289","1020111-20","","0","1020111","",""
"1020112-20","","寺井橋(2)","","33.21359","130.347","1020112-20","","0","1020112","",""
"1020113-10","","上下角","","33.212837","130.34223","1020113-10","","0","1020113","",""
"1020114-20","","佐野・三重津歴史館入口(2)","","33.21267","130.33768","1020114-20","","0","1020114","",""
"1020115-20","","上早(2)","","33.21119","130.33548","1020115-20","","0","1020115","",""
"1020116-20","","中川副小学校前(2)","","33.20882","130.3354","1020116-20","","0","1020116","",""
"1020118-00","","早津江","","33.20546","130.3353","1020118-00","","0","1020118","",""
"1020117-00","","中早","","33.20673","130.33524","1020117-00","","0","1020117","",""
"1020116-10","","中川副小学校前(1)","","33.20877","130.33531","1020116-10","","0","1020116","",""
"1020115-10","","上早(1)","","33.21098","130.33537","1020115-10","","0","1020115","",""
"1020114-10","","佐野・三重津歴史館入口(1)","","33.2128","130.33769","1020114-10","","0","1020114","",""
"1020113-20","","上下角","","33.212929","130.342592","1020113-20","","0","1020113","",""
"1020112-10","","寺井橋(1)","","33.21371","130.34642","1020112-10","","0","1020112","",""
"1020111-10","","浮盃(1)","","33.21412","130.35271","1020111-10","","0","1020111","",""
"1020110-10","","石塚(1)","","33.21553","130.35622","1020110-10","","0","1020110","",""
"1020109-10","","昇開橋前(1)","","33.2184","130.36099","1020109-10","","0","1020109","",""
"1020108-10","","諸富橋(1)","","33.22254","130.36145","1020108-10","","0","1020108","",""
"1020107-10","","諸富支所前(1)","","33.22268","130.35353","1020107-10","","0","1020107","",""
"1020106-10","","小杭(1)","","33.22456","130.34917","1020106-10","","0","1020106","",""
"1020105-10","","野町(1)","","33.226517","130.344875","1020105-10","","0","1020105","",""
"1020104-10","","山領(1)","","33.2282","130.34114","1020104-10","","0","1020104","",""
"1020103-10","","山領北(1)","","33.23013","130.33691","1020103-10","","0","1020103","",""
"1020102-10","","光法(1)","","33.232664","130.33116","1020102-10","","0","1020102","",""
"1020101-10","","光法西(1)","","33.23423","130.32762","1020101-10","","0","1020101","",""
"1020100-10","","千々岩(1)","","33.2355","130.32481","1020100-10","","0","1020100","",""
"1020099-10","","東高校前(1)","","33.23755","130.32016","1020099-10","","0","1020099","",""
"1020098-10","","南佐賀(1)","","33.23907","130.31671","1020098-10","","0","1020098","",""
"1020097-10","","自動車学校前(1)","","33.24046","130.31364","1020097-10","","0","1020097","",""
"1020096-02","","大崎(2)","","33.24173","130.31017","1020096-02","","0","1020096","",""
"1020095-20","","横小路(2)","","33.24328","130.308509","1020095-20","","0","1020095","",""
"1020094-10","","竜校前(1)","","33.24611","130.30795","1020094-10","","0","1020094","",""
"1020093-20","","大隈重信記念館入口(2)","","33.248487","130.306658","1020093-20","","0","1020093","",""
"1011039-05","","片田江(5)[片田江西]","","33.251284","130.305234","1011039-05","","0","1011039","",""
"1011038-20","","呉服元町(2)","","33.25357","130.30567","1011038-20","","0","1011038","",""
"1011039-01","","片田江(1)[片田江北]","","33.251869","130.306039","1011039-01","","0","1011039","",""
"1003018-02","","佐賀大学前(2)","","33.24403","130.29375","1003018-02","","0","1003018","",""
"1012057-20","","佐賀大学東(2)","","33.24168","130.29431","1012057-20","","0","1012057","",""
"1012058-20","","なゆたの森病院前(2)","","33.23708","130.29425","1012058-20","","0","1012058","",""
"1012059-20","","本庄小学校前(2)","","33.23542","130.29381","1012059-20","","0","1012059","",""
"1012060-20","","本庄公民館前(2)","","33.23333","130.29384","1012060-20","","0","1012060","",""
"1012061-20","","鹿の子団地(2)","","33.23013","130.29398","1012061-20","","0","1012061","",""
"1012062-20","","鹿の子(2)","","33.22601","130.29424","1012062-20","","0","1012062","",""
"1012063-20","","鹿の子宮前(2)","","33.22184","130.29453","1012063-20","","0","1012063","",""
